source_id	archive_path	disposition	source_kind	repository	source_ref	source_commit	original_path	sha256	captured_at	era_authority	current_status	sensitivity	license	notes
repo-agent-mesh:swarmclaw/docs/AUTONOMY-DIAL.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/swarmclaw/docs/AUTONOMY-DIAL.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	swarmclaw/docs/AUTONOMY-DIAL.md	4f7efdaddce73cbc546be47a5a162e6e28ba1c109d88aaaf02cb6b06c458e4fa	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:swarmclaw/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/swarmclaw/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	swarmclaw/README.md	7bc9eb4ad9a18ab93de7f6726b641900928c08aece027a8cfc30ced63fb0d7fe	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/LIVE-RUNTIME-INSTRUCTION-AUDIT.md	f9dfedfd6496abf990bef368cd1a81cdf3e3c5a7c01e0f01ac439d65374f34f7	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/SOTA-GITHUB-METADATA-RECEIPT.md	ba61744dcb0373869bb1a5b302a8e63e1855b5816464ce116e2b942f413fdb6c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/research/SOTA-PRIMARY-SOURCE-COMPARISON.md	f139ed4f9cd98843fa5a87fc72d777e706b9ead48b2144367af2766ae6a3763b	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/START-HERE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/START-HERE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/START-HERE.md	11d9bce2a82a53a6bad71c5cb8f5fabb2be87ae64dbe22c9b5d861603ecc9cc0	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/architecture/SDLC-MVP-FIRST-PRINCIPLES.md	4c0c2333fc5e558b2980afb4b4be7e5b459cdc554e1bb3b59077a1eefcf509ed	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/architecture/AGENT-PLATFORM-APPROVAL-BRIEF.md	443417d4a80870a40b2f6c97323d7391b4a5131bb64f2b29147232b3266a9290	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/INTENT.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/INTENT.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/INTENT.md	6a8628e5cc5f63599c14a917c57beca812aa38fedd67ae17a322bcbe68e72f07	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:docs/migration/LEGACY-SOURCE-CATALOG.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/docs/migration/LEGACY-SOURCE-CATALOG.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	docs/migration/LEGACY-SOURCE-CATALOG.md	5c6c635748e6f04d71d40bab963ada287c845bb73586d5ee3e66acad51138603	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
